Sex,Age,Height,Weight,BMI
Male,18,172.1063868,59.4841034,20.08202309
Female,24,162.0888046,54.17612013,20.62065125
Male,35,174.0378282,60.02170108,19.81625152
Male,30,178.3967222,57.02676674,17.91865981
Male,27,174.2796362,60.67691526,19.97702075
Male,34,172.8183488,62.06858201,20.78225348
Male,22,175.9988352,55.69148152,17.97917256
Male,25,181.0246316,61.26595031,18.6958126
Female,30,164.8866654,50.01558947,18.39648446
Female,19,170.6527702,56.27071898,19.32218765
Male,21,179.8084542,57.07539184,17.65343421
Male,29,177.4988576,58.53704789,18.57976465
Male,28,167.9157678,55.72618133,19.76409083
Female,34,178.6646922,58.67158339,18.3802263
Female,18,179.6276316,58.40242168,18.10027131
Male,20,173.9865456,51.49892724,17.01246982
Male,21,164.2991634,53.59806201,19.85541182
Male,22,172.2459344,56.7542938,19.12939702
Male,24,171.0099958,52.95005995,18.10606103
Female,29,179.850161,63.14754218,19.52249437
Female,22,173.4103974,60.73542867,20.19725509
Male,35,172.211619,65.31761879,22.02449509
Female,31,178.4188202,57.96279995,18.2082642
Female,19,175.419258,49.40346657,16.05474459
Male,30,174.3609924,49.82417349,16.38860377
Female,29,173.8312246,55.49761614,18.36619816
Male,28,169.07256,53.53383333,18.72762058
Male,30,174.5852236,60.14299168,19.73197592
Male,22,178.6886952,59.5270586,18.643214
Male,30,173.5365338,60.3080993,20.02600501
Male,28,174.8845118,68.03903694,22.24620711
Male,19,178.030124,62.80911691,19.81692269
Male,23,181.6932104,57.07430322,17.28875569
Female,30,173.7990936,59.6247624,19.73931891
Female,30,174.1942922,55.70209558,18.35710575
Male,33,174.2151202,55.10389796,18.15562266
Female,26,169.6428408,57.08904497,19.83728448
Male,24,180.4744676,63.88263397,19.61335063
Male,24,172.4142094,54.10073308,18.19942037
Female,32,173.1579976,61.31498364,20.44946843
Male,34,178.8856468,64.00201948,20.00060823
Female,30,170.685079,54.17230995,18.59459639
Female,25,174.2412822,55.8480616,18.39528429
Male,19,173.547913,53.24240024,17.67743917
Male,20,166.6929356,55.00075106,19.79405381
Male,30,177.9092454,70.27701633,22.20326264
Male,33,173.6882226,55.37931925,18.35724007
Male,31,171.5243204,57.57869793,19.57090648
Male,32,172.9897226,56.25302887,18.79774801
Female,26,166.2719814,49.39561942,17.86696588
Male,35,170.3386484,58.4381194,20.14050492
Female,25,165.9703818,58.58313288,21.26727875
Male,18,179.248816,59.19430324,18.42331756
Male,25,183.7649106,71.5798697,21.19660197
Female,21,153.1070344,49.94677951,21.30677493
Female,25,171.751117,46.72899524,15.84119059
Male,22,181.5990526,65.38833385,19.82775897
Female,29,174.6197676,56.45886909,18.51594489
Female,29,177.5929646,61.30940446,19.43909758
Male,25,165.5954016,51.19461212,18.66930831
Male,28,173.6910928,57.15998682,18.94687288
Female,30,170.8281572,55.39365277,18.98198426
Female,24,175.0944682,57.95200445,18.90271243
Female,29,173.8553546,55.85119139,18.47807885
Male,31,168.4695132,60.31395064,21.25081795
Male,18,176.1077504,53.51088156,17.2538367
Female,30,171.5333374,56.82931798,19.3141627
Female,32,178.9823446,57.05071641,17.80906968
Female,31,168.8646864,52.06129106,18.25735141
Male,27,166.53383,56.69759475,20.44373353
Male,28,174.1218514,61.84972369,20.40007329
Male,31,177.6880876,63.29514114,20.04722491
Male,25,177.5983748,63.68282653,20.19039768
Female,18,172.2937372,60.47406875,20.37186189
Male,31,171.2699902,59.11102368,20.15145696
Male,33,169.4224958,56.67074209,19.74318731
Female,20,178.3406136,55.76741288,17.53397976
Female,22,172.6427332,57.48416928,19.28644443
Female,26,172.5217276,54.46365233,18.29867658
Female,30,174.7681798,60.94657592,19.95377641
Female,21,175.5213406,63.39416035,20.57737233
Male,27,178.4549136,55.86602386,17.54249083
Male,25,168.5499296,55.64907063,19.58850453
Male,28,168.3987996,53.64922723,18.91846973
Male,28,175.8690666,60.82941301,19.66686899
Male,21,177.7100586,55.97787974,17.72527334
Female,24,178.646455,59.08834406,18.51456575
Male,25,172.412914,55.82420265,18.77947561
Female,18,177.294921,63.51867146,20.20734859
Female,25,182.5012098,67.79577535,20.3550256
Male,28,174.906813,61.40842367,20.0731261
Male,32,173.3963004,63.19448899,21.01842013
Male,22,173.3036158,60.24573035,20.05910457
Female,18,174.9365564,60.91001638,19.90343736
Female,32,174.4810074,54.03083449,17.74785499
Male,23,176.5348514,56.69187949,18.19116274
Male,27,170.5172612,57.44144088,19.7555509
Female,34,172.9177136,51.23529936,17.13526501
Male,28,166.6280894,60.04106947,21.62482027
Male,34,168.2915354,49.29519407,17.40526147
Male,34,166.5531594,53.25895636,19.19938943
Female,22,175.286797,45.44133722,14.78949037
Female,18,163.195254,48.85003852,18.34215579
Female,18,177.8224282,58.88141522,18.62111506
Male,35,171.2493908,66.83261731,22.78929632
Male,22,166.058215,64.511313,23.39460232
Male,19,168.794684,55.48233008,19.47321588
Male,28,168.2994094,61.438769,21.69091328
Male,34,164.3245634,51.02787157,18.89744091
Male,23,180.0841204,67.74832959,20.89047285
Female,19,170.3215288,57.59393864,19.85355131
Female,20,168.0598874,60.07808261,21.27102626
Male,20,170.7464962,61.60605387,21.13101249
Female,30,176.5681762,56.63985245,18.16760871
Female,31,166.2196574,52.44249009,18.98099853
Male,26,168.910254,49.73223032,17.43116536
Male,33,167.742997,54.99812022,19.54607524
Female,30,171.581572,59.97838301,20.37295307
Female,21,175.4189532,58.5267967,19.01963776
Female,22,167.3022816,58.72755669,20.98160573
Female,32,168.6283902,62.10509619,21.84069063
Female,32,170.3548536,56.22604013,19.37443255
Male,32,166.1652252,54.193402,19.62757521
Male,32,179.1681202,58.29560067,18.15995733
Male,18,168.725723,58.41090385,20.51784986
Male,20,171.5175894,55.03821779,18.7088697
Female,23,178.871118,55.95424758,17.48852305
Male,23,176.2258604,59.32162661,19.10179976
Female,26,170.0352962,61.14910491,21.15010152
Female,34,168.9330378,56.03058717,19.63344484
Female,21,170.9412888,58.48633627,20.01524845
Male,28,177.3322336,63.15148843,20.08208213
Male,20,171.1456064,54.81559465,18.71428061
Male,24,171.9634356,57.3580706,19.3964756
Male,27,175.5197658,59.27477052,19.24058783
Male,18,172.5683874,55.09165097,18.49966322
Female,25,173.3872834,56.12175924,18.6679792
Male,18,171.701714,59.91510687,20.32298955
Male,19,178.219354,65.24803773,20.54273394
Male,21,174.8517458,61.22508164,20.02580319
Male,34,175.174529,53.19921824,17.33659685
Female,20,170.4680868,58.30349318,20.06360265
Male,35,171.9211954,55.20572945,18.67780447
Female,33,168.7998656,55.94204594,19.63336177
Female,33,169.9108616,48.42561214,16.77387304
Male,35,176.8303296,54.67017294,17.48386528
Male,26,188.0820216,67.8711624,19.1863002
Male,33,176.9064788,64.76264853,20.69367582
Male,25,175.066071,52.35263344,17.08185688
Female,32,171.1014358,54.26302843,18.5351983
Male,23,173.6059012,60.92602819,20.21503122
Female,19,167.6508204,58.25631957,20.72679703
Female,23,175.6375456,57.44352741,18.62116713
Female,23,173.975395,53.30381664,17.61096526
Female,22,172.8885798,60.88756355,20.37025656
Male,23,185.2647298,65.75488184,19.15768479
Male,18,168.100121,60.16802998,21.29267653
Male,20,172.719111,54.29759217,18.20121164
Female,25,170.0901094,53.43481412,18.46999162
Female,19,172.0655182,62.38033604,21.06980581
Female,24,170.820969,57.69440935,19.77205846
Female,33,175.0838256,53.83347645,17.56147089
Female,19,171.8739768,55.52333483,18.79558328
Female,35,173.6426042,57.99586684,19.23468062
Female,21,174.028354,56.37277726,18.61358053
Female,23,174.2350846,57.31085164,18.87844233
Female,23,172.4584562,53.1278228,17.86296499
Male,31,174.1057986,55.93093293,18.45126341
Female,20,174.1871802,59.06861279,19.46816017
Female,21,165.8635748,58.57569396,21.29197347
Female,31,176.8974872,59.95202929,19.15848118
Male,35,174.2578684,63.21603463,20.81819021
Female,29,169.3483278,54.45117854,18.98654641
Female,22,171.488735,61.37762475,20.87081462
Male,23,175.7677206,58.16061158,18.8257046
Male,22,177.6295152,65.4828625,20.75381357
Male,28,172.038899,58.66550525,19.82120361
Male,19,175.3089712,57.21977029,18.618228
Male,19,174.8872042,55.7304451,18.22119929
Female,30,163.2897166,48.55570243,18.21055103
Male,32,183.2865524,64.94621736,19.33272947
Male,23,172.4603866,64.12476158,21.55994106
Male,19,175.523525,55.69624424,18.07822397
Female,20,166.7642842,62.37566404,22.42898452
Female,30,174.8166938,53.4646605,17.49449961
Male,24,173.9416638,55.43252563,18.32136991
Female,19,169.3836592,53.43712744,18.62518518
Male,21,169.2276016,57.56350259,20.10042913
Male,22,165.0347982,46.78047797,17.17568705
Male,20,157.244415,35.63777729,14.41320845
Male,27,170.1221134,63.10563024,21.8045479
Male,25,168.8799518,50.74832259,17.79368982
Male,34,167.8478228,58.16564646,20.64598708
Male,18,172.322744,54.54901842,18.36970802
Female,29,174.1900504,67.27119577,22.1708822
Male,20,173.2916016,64.74074002,21.55872857
Male,31,167.1161504,51.68562586,18.50689028
Female,26,176.348517,62.45799106,20.0837545
Male,18,177.1221502,58.16841337,18.54137694
Male,35,168.3472884,43.97772165,15.51747276
Male,23,180.1180294,67.7906044,20.89563862
Female,27,177.2123456,62.78852382,19.9936848
Female,19,169.399966,56.01675261,19.52053909
Male,33,172.3227186,63.0074275,21.2181341
Male,20,177.2094754,56.00455097,17.83404903
Male,31,179.1701268,67.30548736,20.96620306
Male,18,174.9610928,61.0336203,19.93823373
Male,29,172.1280276,59.87496395,20.20889637
Female,21,176.9873778,52.4369109,16.73990642
Female,25,178.5664958,51.94081693,16.2895595
Male,21,173.7278974,59.48183544,19.70814508
Male,19,174.4359986,62.24684381,20.45717313
Male,22,170.8362344,51.56265697,17.66752947
Male,29,173.5776564,61.67726787,20.47095027
Female,22,174.5904814,60.74450052,19.92812125
Female,19,177.1503696,61.31965565,19.53961932
Male,25,169.3973752,54.1740336,18.87897172
Male,35,158.8230504,49.04136378,19.44177844
Female,22,166.4607034,53.11838808,19.16999295
Male,30,168.1041596,52.46063379,18.5642381
Male,23,176.3233456,53.2112838,17.11530403
Female,33,170.4046884,54.33687326,18.71251155
Male,26,167.1481798,60.91228434,21.8022894
Male,24,178.407949,66.72352835,20.96288825
Female,22,165.9384286,50.89229281,18.48240946
Male,28,166.991157,55.02175238,19.73094959
Male,32,175.0178618,57.23560066,18.68538342
Female,30,175.5022144,55.22872658,17.93082802
Female,19,172.7497434,59.40581336,19.90648775
Male,19,172.471715,54.69616378,18.38745488
Female,28,171.0438286,56.17641712,19.20170243
Female,25,168.812591,49.43031924,17.34539764
Male,21,169.5509182,60.87354755,21.17526414
Female,25,178.2628134,54.49064108,17.14750432
Female,32,169.424096,55.68154785,19.3982013
Female,29,171.09313,58.24298396,19.89660558
Male,19,175.4671878,56.09590448,18.21964203
Female,19,178.436778,60.09917466,18.87557886
Male,23,176.920906,63.04466743,20.14144224
Male,23,172.7770992,63.22011696,21.17792739
Female,32,176.6894358,57.68275202,18.47673886
Male,34,173.9081358,62.22797437,20.57530971
Male,33,172.3102472,56.59363138,19.06100816
Male,32,166.6601188,48.86373701,17.59234852
Female,25,176.4163858,63.11374955,20.27900571
Male,28,168.3585914,57.59997142,20.32133416
Male,35,171.6236598,58.90273406,19.99777384
Male,25,178.1298952,54.87211226,17.29332765
Male,18,175.0928934,56.39627334,18.3955969
Female,27,174.7997266,57.46226077,18.8062293
Female,23,167.6230582,59.15647363,21.05403178
Male,24,169.6975778,58.02838941,20.15068186
Male,29,172.5792078,56.45406101,18.95478063
Female,33,181.594252,65.97546381,20.00685263
Male,22,165.2980692,59.5486496,21.79399627
Male,35,176.8355366,62.36867872,19.94472125
Female,30,171.486576,63.20918538,21.49415873
Male,24,173.7600538,61.17668333,20.26219823
Male,20,167.6553162,50.15738245,17.84434956
Female,19,173.5630514,56.0969931,18.6219667
Male,31,172.4095612,51.03122815,17.16776832
Female,34,175.1974906,54.30680009,17.69289774
Male,27,173.6186266,59.37197537,19.6965146
Female,18,170.659679,63.28398276,21.72863633
Female,28,164.2532402,57.04890204,21.14559528
Male,34,179.951634,64.10017687,19.79466496
Female,24,167.2645626,56.0039613,20.01757134
Male,20,167.0671538,53.20348201,19.06155933
Male,34,171.5254126,60.6103279,20.60109025
Male,31,171.2184282,62.21831285,21.22353565
Female,20,167.9500324,57.25456083,20.29786783
Female,28,171.7322448,60.50114821,20.51447654
Female,24,166.6050516,58.19866798,20.96704516
Male,26,168.6284664,54.88689937,19.30222766
Female,27,173.1968596,55.00460659,18.33663132
Male,18,167.9042108,51.21125896,18.16530915
Male,26,171.8264534,55.54043526,18.81177359
Male,27,168.7542472,56.70575942,19.91215497
Female,31,161.3009982,53.36119608,20.5093531
Female,18,171.2107574,63.5788178,21.68956629
Male,21,174.9692462,65.61653617,21.43336577
Female,19,163.0459528,49.72896446,18.70638576
Female,26,164.7812554,56.55013187,20.8266071
Female,19,171.6001902,58.44687373,19.84843516
Male,30,181.9251378,64.9417268,19.62180357
Female,33,172.246036,54.98478461,18.53295079
Female,29,170.7038242,58.0302945,19.91447171
Male,24,172.2219568,52.02672732,17.54082379
Male,24,170.6846726,59.09995602,20.28610305
Female,23,172.3485758,49.77554839,16.75718916
Male,29,169.4246548,58.33538072,20.32260304
Male,33,184.4093594,64.8110922,19.05829032
Female,31,174.8994978,54.88317992,17.94166147
Female,30,176.701831,55.32457065,17.71888826
Male,19,167.9056332,54.57913695,19.3596119
Female,22,170.6466234,60.24142122,20.68713398
Female,27,180.6357576,58.41149352,17.90158057
Female,27,179.3769082,65.67863296,20.41228169
Male,27,167.9554426,54.49268224,19.31748298
Male,25,175.1504498,68.33568635,22.27540266
Male,29,166.1023602,54.40867694,19.72046153
Male,24,179.9090636,60.84048067,18.79693617
Male,19,174.9236532,60.08792556,19.6377013
Male,26,173.9770968,59.90585359,19.7918148
Male,18,183.556021,67.62173196,20.07010002
Male,22,166.9070322,47.86211434,17.18078988
Male,32,171.3524132,47.9640819,16.33564181
Female,32,173.0250032,51.86973901,17.32594165
Male,19,177.2231914,63.7538591,20.2985908
Female,26,170.6218584,47.57086268,16.34075836
Male,32,176.7379498,67.76447748,21.69416729
Female,31,164.7354338,51.01784717,18.7995995
Female,30,169.9974502,51.50604864,17.82271799
Male,32,169.785411,52.95908644,18.37131572
Male,24,168.7378388,52.48508241,18.43365416
Female,21,178.8102342,64.84107465,20.27990782
Female,24,176.8989858,51.0791275,16.32274894
Male,34,170.3120546,50.85527967,17.5325783
Male,21,168.7336732,65.45991072,22.99176985
Female,35,170.9167524,57.96642869,19.8430212
Male,29,172.6583288,56.05784808,18.80450357
Female,30,173.805469,47.86733065,15.84575184
Female,24,169.1567102,59.64149995,20.84349839
Male,32,173.5200238,59.28003219,19.68836945
Male,25,164.9660912,48.5275797,17.83198868
Female,31,174.772066,62.75831457,20.54602196
Male,29,181.0908494,65.56387409,19.99273053
Female,22,169.185717,50.02652105,17.47726319
Female,30,181.4786566,62.90500634,19.1000549
Female,28,176.2384588,57.41195738,18.4842357
Male,20,175.9847636,62.7528261,20.26206329
Male,30,170.4217572,47.3293701,16.29600552
Female,20,168.0023564,57.81297839,20.48307305
Female,29,166.9681192,55.76355735,20.0024815
Male,31,174.7754188,54.08195435,17.70484752
Male,33,168.294177,56.01652581,19.77782398
Female,30,171.1477654,53.96089055,18.42201615
Male,24,165.7541262,55.98032914,20.37545274
Female,29,172.0015356,52.10401946,17.61193587
Female,29,167.3393402,57.04949172,20.37305658
Female,30,166.7877284,56.22980494,20.21337839
Male,35,170.1143664,58.72896282,20.29414989
Male,21,173.428787,51.80324236,17.22324924
Female,24,167.8244294,51.82124998,18.39916196
Female,27,171.6122806,50.26252516,17.06664262
Male,30,172.5771504,52.63249993,17.67209054
Female,18,163.5837978,47.7683568,17.85090527
Female,31,175.816514,55.98568153,18.1116558
Female,33,171.9702174,63.91715235,21.61282087
Female,29,165.4861054,58.51518474,21.36712184
Male,30,170.9516266,61.39286545,21.00738263
Female,27,170.1389536,51.92085887,17.93638302
Female,33,172.9361032,49.46878387,16.54094863
Female,31,164.3500396,55.48214864,20.54064902
Male,33,168.7239196,55.50292317,19.49678764
Female,29,169.9612044,56.75202584,19.64636849
Female,21,170.7524652,51.95351752,17.81892535
Male,35,178.3581904,61.15917466,19.22542803
Female,23,181.137306,60.03072757,18.29609113
Female,18,166.4478002,52.90279563,19.0951476
Male,34,176.4327942,61.17287315,19.6517292
Male,20,168.2192724,53.58803762,18.93724813
Male,34,178.209321,56.65169121,17.83826309
Male,30,173.7670388,61.34836804,20.31742804
Female,31,177.3509026,67.13951791,21.34577507
Male,18,170.6227728,54.61964275,18.76183796
Female,21,175.999521,58.78566187,18.9779351
Female,19,172.2775574,59.21185726,19.95040833
Male,26,168.6718242,60.01575902,21.09505858
Female,35,172.0399404,56.39464041,19.05372011
Female,35,175.931068,63.34077253,20.46438955
Female,19,177.5394468,57.32781599,18.18763327
Male,35,175.9484162,51.11550561,16.51134507
Female,29,178.893724,53.9648368,16.86246941
Female,29,163.117022,50.06865978,18.81775956
Male,35,167.8349958,55.12099839,19.56827521
Male,22,173.065694,56.5988477,18.89670701
Male,30,163.1532424,47.78545723,17.9516695
Female,28,167.434895,53.9803043,19.25501657
Male,32,176.259617,62.77432638,20.2058411
Male,27,172.0441568,57.09167581,19.28827784
Female,22,176.5043206,58.95689299,18.9245004
Female,23,171.0388756,59.87999882,20.46881185
Female,20,167.8389582,57.52526475,20.42083952
Male,21,167.5976836,53.07262061,18.89448354
Male,26,168.7809934,56.44208617,19.81328545
Male,22,177.030761,66.68102674,21.27675155
Female,32,170.5044088,60.54437557,20.82586719
Female,33,169.1040052,58.79024315,20.55881058
Male,34,173.9302084,72.31233065,23.90357404
Male,21,169.4987466,56.6071938,19.70330864
Male,18,175.7572558,66.10745919,21.40052639
Female,18,174.8298002,56.57018066,18.50790065
Female,32,171.8667124,56.03680139,18.97100397
Female,19,166.2031728,56.37867396,20.4097062
Male,26,168.0123132,51.68585266,18.31006893
Female,35,172.417994,58.12886012,19.55361893
Female,32,173.0628492,54.38781169,18.15910346
